# radius mass x fc h distance
10.74952162642517 1.5451419195986127 0.1424760785873755 1.3539345435037455 1.9006005701941933 7.827917791493542 
12.559326786504746 1.140654207979529 0.45603770352119394 1.3678082282281097 1.9553709008132936 8.006704435097172 
12.52123303258227 1.4980279192773407 0.311718198106593 1.3527057469790635 1.6853174321839874 8.263246597451143 
10.658449299273654 1.6610579033326436 0.1817541086668312 1.351086026333883 1.3821472559535917 8.164839904265495 
9.874809014457364 1.8054377811241487 0.19544145972391055 1.3627870055027769 1.0338855905189992 8.04238701256759 
11.141522688253168 1.5188927514461508 0.07117906284482181 1.3664127911313018 0.9891534649391938 8.069257842892576 
10.968296115313548 1.5528150771462934 0.3950257476162642 1.3560580308500427 0.7436860794936321 8.112983051113691 
10.639062488824504 1.9897806164366614 0.19376695512756142 1.3594884329893648 0.6371243164058508 8.839824227339482 
13.416300026711212 1.640823540040858 0.35531621059579693 1.3738357591600876 1.1317637333556558 7.8996692253541125 
9.898855252561294 2.2290676812562817 0.1004648528075253 1.3722525748685803 1.2253940096663483 9.782419120171179 
12.6000741346075 0.9555125078275163 0.05617207509675996 1.38255443897941 1.034221433047569 7.480577486593702 
10.336576228095236 1.9007400098654117 0.26744732654579434 1.389061056313197 1.2693689810161561 8.11583747829095 
11.657888598286693 1.425596389608571 0.2338218425996869 1.44112108769398 0.949426148031604 7.5369134000843605 
15.89798811822382 1.2541928675559126 0.15854805545503398 1.4495175787181471 1.0885357250683947 8.46521463745055 
11.098981829562401 2.2825132587852184 0.26203399732970517 1.4169527409303297 1.5122455408572009 9.019249803207606 
11.357644990204143 1.4507019421434602 0.6883259160847525 1.4362648292744395 1.5971412070934474 7.010938337269898 
11.888056296332602 1.6994291006670126 0.6059001354168049 1.4446365916488195 1.3204008130067297 7.857655130215853 
10.640206502763343 1.7540040309697782 0.6798759215660283 1.3946876659876066 0.8661965727839891 8.475555931576165 
11.67718215821306 1.9220670755946032 0.1868197815076592 1.3844728867580383 1.1148426231364548 8.98628468866623 
13.502093306068817 1.6970994715765357 0.06304650282585336 1.4157229461069987 1.0360320318279603 8.44389101433546 
9.807545248252612 2.1171791400685267 0.26650149045018656 1.442497013112749 1.009795139613633 8.290457953666763 
10.90029180273287 1.6875310605122564 0.37357217058119846 1.4319812743661664 1.2615332885044646 8.690611901948529 
13.436111249368231 2.0274457702107336 0.19577414323859105 1.4438216926519332 1.2681217302514427 8.751540986469184 
14.138126787043443 1.8154331444330318 0.13133626322536893 1.4220092856452435 1.591567821980485 8.98090790269587 
11.051043227267936 1.691564205007828 0.3112115075565656 1.4245922206362371 1.7708383490620538 7.443115702843133 
8.489834753321128 2.1213940736230232 0.145997963162442 1.4418379968265906 1.6161713842657124 8.264254455234308 
14.200128785265427 1.1450684108041087 0.18067494382001587 1.435884703593278 1.9128324849237783 7.844092273060047 
13.39117814182988 1.160974911122759 0.09013508921333085 1.4250744006058986 1.708543265584437 7.601320497008253 
15.108729131819764 1.7720686842684212 0.024462893741993806 1.4185339535874413 1.9823941661411257 9.167270615622797 
11.191205991002542 2.2013071926610523 0.28638835705122845 1.4355153276790338 1.964205977857102 8.590817622381454 
