# radius mass x fc fns h distance
9.892470118908935 1.826623467419758 0.19392787019912672 1.406753773845524 467.677534274922 1.161226734385675 6.8208684990347725 
8.078101620843327 1.6370485237263592 0.137842662730495 1.4109005736191997 507.65348367001764 1.1487685430385433 6.320195388891113 
12.112127763407 1.5117408712143934 0.01874319002323495 1.445858035980168 501.5183783780835 0.8841196604689756 6.791852932897482 
13.204950429037039 1.59731548666107 0.05197449832220086 1.4492836547832946 565.2918096782074 0.7912958129050325 6.837955926051148 
7.704316394073685 2.0151597860849493 0.19750628698435013 1.4486531730322878 569.9906155130585 1.1198742996863802 6.640587468660602 
11.67867044867073 1.6770860901812914 0.1770804752555463 1.3880634538850765 597.1781904068248 1.2604727879697089 6.892119817670045 
9.994729512245982 1.739537232927808 0.33978967788311487 1.3950567816767128 464.3024077133522 0.9364507766917654 6.414124349583219 
8.924536686122385 1.7599309716451714 0.08206326533231807 1.3830070960262035 576.5902514683543 1.3608471823830242 6.727731257959733 
13.10352966157826 1.6915286307187343 0.23916567847082612 1.4005187706679811 532.7324643115212 1.601565504967608 6.9034466885469845 
12.163891307269033 1.194379268283497 0.081750052089887 1.4452643165597983 408.26365598899906 1.0684166164716131 5.740048156153849 
9.77000524180825 1.074068987217687 0.014219790229920015 1.4078634402065444 360.1892176632088 1.3502978639246292 5.735940779936886 
9.636022464826391 1.1571596752681128 0.027100124630443163 1.3639954173229019 505.118965377161 1.0809911288635288 5.986395181205099 
12.107490635256022 1.6965402317911236 0.4630379592971085 1.4292110018157418 505.5688262091534 0.9494367117051256 6.245960181547395 
10.171201640651333 1.879828167910854 0.24965159202667403 1.3643506042346631 643.7392640966967 1.1810785262246333 6.589350577372016 
8.251524602142753 1.812171351216975 0.03184196879233186 1.3603663039735956 620.3103339863044 1.21084885955058 6.588840822164824 
5.26667108675666 1.445993466974259 0.14131796651280307 1.3970039580201916 595.8391384347475 1.1444391680016859 6.381710478164125 
6.521243599350247 1.6953247883871734 0.19918289181194315 1.3798515834473004 613.2793699317905 1.1083970347753436 6.187210880859472 
11.007006958793426 1.8190155985983605 0.3107286231971659 1.3606969364465744 548.5977662764387 0.5163396266948796 6.754235476516574 
7.931687044253923 1.8089573085821307 0.3178509425395256 1.3533957485669983 500.2005078660528 0.8867643201459943 6.48457098455275 
10.101070766835239 1.4953427947034648 0.12317687881616415 1.3657685185523507 546.5047228031668 0.47695637318923295 6.720528544591968 
8.902834528472347 1.586369426785849 0.16918213756342415 1.3550708634382536 498.85551342293485 0.7340879622226651 6.711970326200814 
9.794989748864305 2.0730314956906626 0.45292130289672006 1.399893208679892 306.2208832331495 1.1347954675987075 6.581008589852833 
12.072584336301537 1.572005776751766 0.12092484400971998 1.3895022358179987 364.5612973874905 1.4579308599773841 6.2230637613485635 
7.911956410638709 1.6167572337559055 0.02562334020429321 1.3827308018014548 396.7806895057322 1.7965086146981946 6.788086847954085 
11.415163316284499 1.528992703922249 0.1304845216143426 1.3609852749674562 454.89751322329886 1.7723218737938065 6.390061882193652 
13.865242808376685 1.3315713576745776 0.023425665280548832 1.3941227602386934 394.230257477709 1.6022018391087751 6.553928305362216 
12.062436660268498 1.6385872651414315 0.13652380616214876 1.4223500194824137 309.0146368424766 0.7802070017089024 6.854616956021036 
7.8223514391577345 1.611713101028609 0.21418942761372992 1.3869131236553065 286.59200549024155 0.6985056687301691 6.642426166174716 
7.956745380032624 1.8071319050806416 0.055787731982343214 1.355315547075893 270.60778233119674 0.7472277735406598 6.550638731411914 
7.316625479424271 1.5818852473298244 0.1957915077592157 1.3560951739418603 398.50948268865625 0.7540342090020105 6.150661509988734 
10.081339062576772 1.0430404569961491 0.21547464830168994 1.3994229397430709 307.4148386522529 1.0267455203451765 5.674183648437484 
8.685527713848701 1.5331933438916883 0.5022731374257194 1.3781213992762493 296.6955086664866 0.39328849852254993 6.223492951461472 
8.093655412708973 1.5624386017151723 0.6371596408589415 1.388117578080894 258.00733582362375 0.6787542370851852 5.73872100136078 
9.251620858289833 1.6862126979809833 0.37321467369818295 1.4038210523597316 345.9578046636224 0.4201454371679428 6.388536388055218 
9.247283362256299 1.672427352046862 0.334857254830193 1.394042144883701 365.9481999388484 0.22659323969224973 6.414751283596897 
7.776501285416319 1.1489233711132951 0.020213038013974612 1.4327889964300327 378.88357120722844 0.1983599432423487 6.103311706098339 
10.171250065536054 0.9643088014918237 0.07608854716413387 1.4047978737420925 399.1635648705813 0.11797851796422648 5.801904940999927 
8.143399206535578 1.4175830574818606 0.15686595326030386 1.3585044753292217 372.32071564755154 0.3136628271273799 5.747309973442502 
9.734566734049237 1.3676519508314466 0.29068865314202186 1.3590875491959642 279.3701216610378 0.009574483327257723 6.010532533968645 
8.987601491717413 1.8893781977478437 0.5735108287081648 1.3992275363645799 260.1654701623119 0.41459365846259805 6.29337828066034 
5.992018772912678 1.608599840244678 0.5061446264980121 1.357825277959306 274.55995970475044 0.46732314699706945 6.279878988694955 
8.594911270477978 1.8643031538112944 0.2202289261180575 1.383192128430548 277.49399389623295 0.5866251654956347 6.614996992934464 
9.490357211066076 1.398752145448838 0.18751692239494702 1.422809920003857 255.18170036525433 0.504730695470181 6.2007883741025696 
12.729583667498119 1.9366667949491951 0.39370243578552117 1.4424795727295106 341.9462657294335 1.0894356245018764 6.627425548172227 
8.406108840172427 1.8383473540172433 0.18722342733369077 1.366570551467861 283.9208240591877 1.1707971443425453 6.615739597038205 
9.397246292788994 1.9182489355329881 0.5185849165774986 1.3713032588015275 329.50336068509563 0.8401446005480625 6.8201429705023076 
10.47687213636012 1.283866417000414 0.14593351410578667 1.3702123747154822 323.2544650169612 0.8328812107809713 6.187181872043518 
10.256605686962 1.3142745541640088 0.1714432149380026 1.3739037486628123 431.24811431162215 1.2828380228218768 6.326568251279397 
7.083612546443835 1.7674659116764526 0.07034063628271048 1.4012543093296224 379.2536774784409 1.5097183999402253 6.379956696886574 
7.757396726763164 1.6319118000821085 0.2873794680354881 1.3992074357489865 291.2343721759365 1.5832657844700417 5.892650699717195 
7.830234311345402 1.7313479096307505 0.4195869977640859 1.3775661913810384 404.34639765154543 1.3561926619146025 5.756443078418975 
9.186207605838712 1.836650365305995 0.3794679660499624 1.4437684737101453 370.7229339704912 1.0697555149446578 5.841526100266837 
9.351006568181012 2.0397781459664395 0.35551813765115675 1.4219249959166695 498.0669438350987 1.3366353296222266 6.458745219139849 
12.227108014987147 1.9950173106931857 0.4276052361649469 1.4487429000143974 452.3982936780875 1.9776799887782204 6.585623864579839 
11.966660650889784 1.6935981061457897 0.09141377020293441 1.4260871405789675 600.3699094391366 1.9999146533151697 6.520173918449472 
11.197986438797248 1.8783660106098923 0.03744439591728631 1.4262290637167785 577.8791949453247 1.9122659473813206 6.882548343841528 
10.236996198281718 1.5020221785107375 0.08027628097998309 1.3905847786677357 617.7644782735185 1.892795590569272 6.607061549797621 
8.61865916735766 1.808079247380563 0.13508702187969293 1.4289913449772258 605.30306182546 1.4379941811007697 6.776581840230715 
10.121095401851093 1.5967120673690958 0.0940953847532346 1.4068693205835279 539.6449141188399 1.4553078397600294 6.448035823003249 
13.67170021067523 2.1580315855735352 0.2522589176259709 1.4492023340518883 561.2984174543807 1.549617566755527 6.699517752248626 
8.949274517719273 1.798956849130013 0.31174001806419527 1.446975914047568 609.9861268300479 1.5499372163448168 5.947092688674961 
10.556615912599591 2.009204420937991 0.6247775295850377 1.439802232491774 527.2972996513142 0.8913762840118153 6.3257775695263 
9.444069314214223 1.8007567420502333 0.39021019659562683 1.42377232497718 457.0180681015968 1.1412000950992771 6.097684979347654 
11.40037970395888 1.8434445231481709 0.2761864826941643 1.4243980085478427 505.702783578467 1.5531055457446568 6.6242726637868055 
8.807494329108332 1.9025561941799891 0.22274244665851634 1.427389544681666 561.0541046258594 1.1650069506908864 6.90696685846402 
10.294028603398438 1.7251669392127682 0.21124117740889403 1.4441649248289228 587.6488775194084 0.7196516541229324 6.619553023072588 
12.509888925627983 1.120823607210279 0.11248512693627585 1.4163256308421128 538.2421020891983 0.060839167082140655 6.358313055892163 
9.510343176193054 1.570981208768173 0.4303987528861838 1.3928126979383275 506.89095025594463 0.12906483540731667 6.510430822832985 
10.234274839631597 1.8206610980574842 0.5736928268133132 1.4027677098068891 561.5385998204025 0.02960851699459538 6.43472282978597 
7.3521568255219885 1.6787583836906856 0.46049982185868066 1.3948637039606042 551.7902862287086 0.1496724539481481 6.317534398592697 
8.418935572833625 1.8607707512413842 0.32194424216316986 1.4321853965497338 584.6119311853195 0.8211822677136907 6.657654331405094 
11.533549973686554 1.4674720825238123 0.3431510506585975 1.4428682343411585 610.346721011064 0.2973890341216686 6.1035553362118335 
10.876726626547624 1.2791035939949509 0.19405757676895208 1.4295647743723794 611.6175914051305 1.0165456136025066 5.6864527068181605 
9.40102693324704 1.859145648487357 0.5567077919909563 1.4237062915397547 550.1720807906673 0.6082577023053168 6.146221572467614 
10.831199557909814 1.6367469566699404 0.35669964263162407 1.4460330951995921 595.7930591249121 0.6047247705946512 6.046570312541775 
8.122396689987392 1.657042075384622 0.6266327818524773 1.4426977561444894 514.1833053117683 0.24506849614662274 5.981967892565828 
9.019157361289464 1.7657304942957393 0.6894864319944455 1.4229817985332438 465.5373675500201 0.2434001951225772 6.11677605769526 
8.645454978783572 1.491068829697187 0.5437459009292288 1.4399349955775584 447.7661291497831 0.0014396765005840473 5.92737638903051 
12.303716259459726 1.393681033053674 0.2980824475754782 1.4386261513656204 353.66493912142806 0.26522892172085866 6.515511171439821 
11.065287472153845 1.7833319491104322 0.34195176947131223 1.4498133265363553 359.50665536180895 0.42916679460239815 6.640245865728 
8.593090969341521 1.8838739575278045 0.29031882105096873 1.4132346466100107 269.8980188734234 0.11344682234133623 6.847254000273212 
9.665812698368523 1.9166981376893792 0.6614610612224043 1.4041590778596214 251.03837823314564 0.004424181303021649 6.534552269434979 
7.734152958025555 1.861095376665933 0.6646912812356917 1.3942718591306444 256.26460880588814 0.16894949980920138 6.126845084527215 
9.436159128523943 2.021307301068869 0.532392988896394 1.4421368545401283 253.4778656284903 0.19435803143866612 6.699234190945056 
10.937140104582006 2.035621897649033 0.6048288314655507 1.4436746267339033 354.4092404935845 0.2281936001678771 6.435620419935043 
9.304250100312458 1.8136746549152818 0.4884720898251931 1.3626984547195984 274.5703059067827 0.8480090573560635 6.827213490066901 
10.511399322744383 1.4569757923277769 0.38396510360236763 1.352767861002457 312.2890880853332 0.5721426414407039 6.577971724888874 
6.805407584350336 1.7543540395478276 0.4789295241461718 1.4102376232350222 363.40123419759067 0.27185002602710345 6.231520280863376 
10.04665336413897 1.7687159503557472 0.3956708856580624 1.3734776016012074 350.8719718135949 0.18571445852703852 6.670956306490502 
12.844604824868652 1.3640999429283365 0.032908185768563 1.4114464655839734 389.7104810551961 0.31170848482012153 6.887950250620618 
7.761052307842052 1.3609667501259117 0.18353459155017263 1.3846256138888378 394.8431351303353 0.2297409503625764 6.290002433250869 
8.578086892367962 1.4275574174453511 0.06450164432865241 1.3740210001741369 420.41361660580037 0.02106092318959306 6.513601830298756 
10.854883618012702 1.5323626771084504 0.06575128017063461 1.3803145358153788 375.3846401055252 0.3401217908871548 6.881207945523999 
7.975276714750374 1.7020785667638116 0.03356901546520723 1.3522665266213396 328.5925999094236 0.7902316045527567 6.584886337105575 
12.054616435457811 1.6571344061035422 0.04613987150971384 1.4106459242700542 341.7405477491877 0.2814831325936896 6.420608107643028 
13.148896131253835 1.491631974148468 0.015918704212332265 1.4066422023055616 402.3839722353373 0.23473501473092886 6.881949744453139 
12.660739660287717 1.511897413619276 0.16143978021394487 1.4350142831668242 411.54629411593294 0.07304503030010825 6.637430223511401 
10.618001985671757 1.5824888330067362 0.11838475612058239 1.4412343464600446 413.87133711042856 0.3309580671684369 6.814067920270282 
13.887515099423192 1.2858240745670595 0.16044450757497147 1.4481134271260108 355.3154555003122 0.292141975872828 6.609905229030019 
12.36187926100134 1.5725837700885879 0.06224648912206872 1.4089016981331806 487.841783257619 0.15372507960906276 6.675254143131745 
7.240931621115151 1.5494253883971374 0.39032979363262704 1.379620596568737 510.9586675142288 0.2824027116485804 6.152446267929741 
10.434309144292916 1.427775558920262 0.20275088293266713 1.3527028361334703 573.6253020758778 0.2809665133299233 6.016573571951284 
8.813986392460336 1.0850274378015436 0.04143521230298305 1.3566495859546959 628.4003698654116 0.5069535663322109 6.038582793494057 
10.993546784440575 0.8357891359723744 0.012853667790044342 1.3710822553109316 568.420289922533 0.5291764488406423 5.755527465812999 
9.420298515616295 1.3129735038844808 0.16464636896190493 1.4152142110463966 635.9664745870933 0.5072736465056369 6.1302343595656055 
7.827681417526278 1.5765396903336597 0.5076729422522812 1.374231280603341 624.8952790601285 0.657157331393402 5.918945437610839 
11.372485405196779 1.206449798522703 0.3594930277931012 1.3627556291203877 637.106274066681 0.25352367433989215 5.900715007920979 
7.781522650136758 2.0019969533296447 0.6598881350192541 1.4198114927222079 620.0643920512445 0.09600166045845364 6.910751603552197 
7.106178980527176 1.968648854478225 0.6472119037680153 1.4153479290995816 597.5286613777057 0.2072246536637895 6.763464256559657 
12.982068565198759 1.8114860058841977 0.27949093913180045 1.4155336874146853 635.045060241974 0.1375540261352024 6.794138400356044 
8.922144685260331 1.7290949539707712 0.2698532695983992 1.382002243262914 600.4744566006731 0.06707104978851125 6.785740013548647 
9.886964764752635 1.5541644953059368 0.27497288265536574 1.3864786829357225 624.608413668425 0.06025401041936059 6.789699782286102 
7.739377920714514 2.003552793425774 0.5740325012284164 1.4397862673675659 597.11369170775 0.2505654658662875 6.672711355220027 
11.029258505006847 1.834517759844182 0.5294592122450974 1.4335731009493764 602.7885658704314 0.13398382428609737 6.389647830393977 
8.28029253781311 2.1391185193157343 0.44913317887047416 1.4169249852775954 624.8727943836665 0.20046581878358782 6.618465705285171 
11.26240777198115 1.7147074063223942 0.30627984030305827 1.4451010822524657 637.2545700029779 0.43675768068245147 6.667396754598203 
8.128417932774855 1.5092196735062522 0.010936340242157366 1.4295965582328065 588.2923543520199 0.06995058576387642 6.824180534668024 
11.611966784827928 1.4747581564804528 0.05382068614251827 1.4363085907037156 643.21406957439 0.05974621135460731 6.860708581049011 
14.234687782124622 1.4673215483996387 0.02725846549398613 1.401163830141787 649.4491009493204 0.027587001708925092 6.522480027154865 
8.29209822538773 1.6353753813930851 0.08060937122781338 1.390625980153648 569.8089522549311 0.37923560315966004 6.797726986991914 
9.548374752042301 1.6567468856343388 0.12960986390857576 1.353690757369248 626.1732166302892 0.07244616271852838 6.512527020137171 
